#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 0.000251646 4.29189e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 0.000255237 4.31254e-06 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 0.000166555 4.44261e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 0.00017413 4.48743e-06 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 0.000158178 6.17276e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 0.000147115 6.14147e-06 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 0.000155693 8.45995e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 0.000154395 8.52117e-06 0 0 5 3 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 0.000152889 5.52071e-06 0 0 0 6 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 0.000151428 5.50418e-06 0 0 5 3 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 0.000124979 4.32956e-06 0 0 0 6 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 0.000116077 4.28296e-06 0 0 5 3 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 -0.000351317 2.03868e-06 0 0 0 6 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 -0.000352624 2.02602e-06 0 0 5 3 -1 -1 
2 4 0.01 0 0 0 0 0 1 3 -0.000821596 1.38528e-06 0 0 4 4 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 3 -0.00102003 1.77062e-06 0 0 4 4 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 3 -0.001783 3.71063e-06 0 0 4 4 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 3 -0.00276173 7.28617e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 3 -0.00303764 8.30162e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 -0.0021423 5.58862e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 -0.00153035 5.62122e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 -0.00129491 7.65551e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 -0.00126628 1.05937e-05 0 0 4 4 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 -0.00135834 6.93432e-06 0 0 4 4 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 -0.00181359 5.73761e-06 0 0 4 4 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 -0.00137102 3.00938e-06 0 0 4 4 -1 -1 
