#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 -0.000649 3.85751e-05 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 -6.95381e-05 4.89906e-05 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 -6.60823e-05 5.92239e-05 0 0 4 4 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 5.23295e-05 4.56899e-05 0 0 4 4 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 8.85578e-06 3.9692e-05 0 0 4 4 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 1.56162e-05 5.0822e-05 0 0 4 4 -1 -1 
2 4 0.01 0 0 0 0 0 1 3 -0.00144297 1.40464e-05 0 0 0 6 -1 -1 
2 4 0.01 0 0 0 0 0 1 3 -0.00173852 1.67961e-05 0 0 5 3 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 3 -0.00123027 2.30383e-05 0 0 0 6 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 3 -0.00151983 2.86286e-05 0 0 5 3 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 3 -0.000670256 1.64305e-05 0 0 0 6 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 3 -0.000935041 2.04769e-05 0 0 5 3 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 3 -0.00041948 8.18805e-06 0 0 0 6 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 3 -0.00077461 1.04251e-05 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 3 -0.000365038 5.45378e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 3 -0.000754604 6.92263e-06 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 -0.00033939 8.52294e-06 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 -0.000631538 1.07022e-05 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 -0.00056661 1.66987e-05 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 -0.000667895 2.07711e-05 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 -0.000997892 2.18837e-05 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 -0.0011603 2.75566e-05 0 0 5 3 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 -0.00104545 2.6017e-05 0 0 0 6 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 -0.00125642 3.33419e-05 0 0 5 3 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 -0.000980941 2.05998e-05 0 0 0 6 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 -0.00121654 2.58563e-05 0 0 5 3 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 -0.000941325 1.80729e-05 0 0 0 6 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 -0.00118302 2.2833e-05 0 0 5 3 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 -0.00125215 2.03225e-05 0 0 0 6 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 -0.0015343 2.54759e-05 0 0 5 3 -1 -1 
2 4 0.01 0 0 0 0 0 1 3 0.00168398 3.47459e-05 0 0 4 4 -1 -1 
2 4 0.01 0 0.785398 0 0 0 1 3 0.00136022 3.22334e-05 0 0 4 4 -1 -1 
2 4 0.01 0 1.5708 0 0 0 1 3 0.000208399 1.69761e-05 0 0 4 4 -1 -1 
2 4 0.01 0 2.35619 0 0 0 1 3 -0.000481335 6.12036e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 0 0 0 1 3 -0.000714002 2.85063e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 0.785398 0 0 1 3 -0.000916611 6.62402e-06 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 1.5708 0 0 1 3 -0.00116987 1.88118e-05 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 2.35619 0 0 1 3 -0.00108389 2.89907e-05 0 0 4 4 -1 -1 
2 4 0.01 0 3.14159 3.14159 0 0 1 3 -0.00117848 3.6209e-05 0 0 4 4 -1 -1 
2 4 0.01 0 2.35619 2.35619 0 0 1 3 -0.000866675 2.57895e-05 0 0 4 4 -1 -1 
2 4 0.01 0 1.5708 1.5708 0 0 1 3 -0.000172924 1.97315e-05 0 0 4 4 -1 -1 
2 4 0.01 0 0.785398 0.785398 0 0 1 3 0.000953405 2.69707e-05 0 0 4 4 -1 -1 
